key,label,alu_upper_100,alu_lower_100,alu_mean_100,has_alu_100,inv_alu_100,sine_upper_100,sine_lower_100,sine_mean_100,has_sine_100,inv_sine_100,alu_upper_250,alu_lower_250,alu_mean_250,has_alu_250,inv_alu_250,sine_upper_250,sine_lower_250,sine_mean_250,has_sine_250,inv_sine_250,alu_upper_500,alu_lower_500,alu_mean_500,has_alu_500,inv_alu_500,sine_upper_500,sine_lower_500,sine_mean_500,has_sine_500,inv_sine_500
chr13|53071696|53106856|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53096768|53126861|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53096768|53106856|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53126587|53157323|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.228,0.114,1,0,0.0,0.228,0.114,1,0
chr13|53095193|53126861|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53073177|53126861|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53103399|53126861|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53073375|53106045|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53095193|53096930|+,BS,0.0,0.48,0.24,1,0,0.0,0.48,0.24,1,0,0.0,0.792,0.396,1,0,0.0,0.792,0.396,1,0,0.0,0.514,0.257,1,0,0.0,0.514,0.257,1,0
chr13|53096768|53157323|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.228,0.114,1,0,0.0,0.228,0.114,1,0
chr13|53126587|53126861|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53073956|53078469|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53095193|53106856|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53073956|53151311|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53073177|53078469|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53073177|53088985|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53103399|53106856|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|53073177|53106856|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|46032540|46035721|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.114,0.0,0.057,1,0,0.114,0.0,0.057,1,0
chr1|46034814|46035721|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|46033653|46035721|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.464,0.0,0.232,1,0,0.464,0.0,0.232,1,0,0.604,0.0,0.302,1,0,0.604,0.0,0.302,1,0
chr1|46034598|46035721|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|46027460|46035721|+,BS,0.14,0.0,0.07,1,0,0.14,0.0,0.07,1,0,0.656,0.0,0.328,1,0,0.656,0.0,0.328,1,0,0.564,0.0,0.282,1,0,0.564,0.0,0.282,1,0
chr1|46032240|46035721|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.428,0.0,0.214,1,0,0.428,0.0,0.214,1,0,0.648,0.0,0.324,1,0,0.648,0.0,0.324,1,0
chr1|46018107|46035721|+,BS,1.0,0.0,0.5,1,0,1.0,0.0,0.5,1,0,0.908,0.0,0.454,1,0,0.908,0.0,0.454,1,0,0.454,0.0,0.227,1,0,0.454,0.0,0.227,1,0
chrX|131348161|131351184|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|93870832|93904869|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.048,0.024,1,0,0.0,0.048,0.024,1,0,0.0,0.524,0.262,1,0,0.0,0.524,0.262,1,0
chr10|93851586|93904869|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.048,0.024,1,0,0.0,0.048,0.024,1,0,0.0,0.524,0.262,1,0,0.0,0.524,0.262,1,0
chr4|177604688|177609081|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|12902551|12966284|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.004,0.0,0.002,1,0
chr11|12785725|12966284|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.094,0.0,0.047,1,0
chr11|12695967|12903504|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|12695967|12923660|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|128047799|128051720|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.302,0.151,1,0,0.0,0.302,0.151,1,0
chr2|128014865|128036951|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.58,0.29,1,0,0.0,0.58,0.29,1,0,0.0,0.584,0.292,1,0,0.0,0.584,0.292,1,0
chr20|2639040|2640231|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr20|2639040|2640822|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr20|2639040|2644651|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr20|2639040|2641011|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr20|2639040|2644404|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr20|2639040|2644212|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr20|2639040|2641475|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.23,0.115,1,0,0.0,0.23,0.115,1,0
chr20|2639040|2640439|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|128238387|128249664|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.304,0.152,1,0,0.0,0.304,0.152,1,0,0.0,0.608,0.304,1,0,0.0,0.608,0.304,1,0
chr2|128238387|128252530|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|128238387|128255813|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr9|140328815|140332536|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|36669757|36778278|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr2|36623756|36778278|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.192,0.0,0.096,1,0,0.192,0.0,0.096,1,0
chr2|36737125|36778278|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.122,0.0,0.061,1,0,0.122,0.0,0.061,1,0
chr2|36582920|36669878|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr13|38136721|38161065|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.428,0.0,0.214,1,0,0.428,0.0,0.214,1,0,0.6,0.0,0.3,1,0,0.6,0.0,0.3,1,0
chr2|197135916|197189802|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.204,0.0,0.102,1,0,0.204,0.0,0.102,1,0,0.584,0.0,0.292,1,0,0.584,0.0,0.292,1,0
chr22|33254003|33259028|+,BS,0.0,0.0,0.0,0,0,0.11,0.0,0.055,1,0,0.0,0.0,0.0,0,0,0.644,0.0,0.322,1,0,0.0,0.0,0.0,0,0,0.374,0.0,0.187,1,0
chr22|33253235|33259028|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|78857580|78940168|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr17|78865519|78940168|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr5|61714710|61811328|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.138,0.0,0.069,1,0,0.138,0.0,0.069,1,0
chr9|140136172|140138159|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr18|72167116|72179767|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr1|201981767|201986311|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.294,0.147,1,0,0.0,0.294,0.147,1,0
chr19|37134695|37155688|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|83962280|84245771|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|83770357|84245771|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|83497732|84245771|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|83344253|84245771|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|83874503|84245771|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr11|83544656|84245771|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.428,0.0,0.214,1,0,0.428,0.0,0.214,1,0,0.63,0.0,0.315,1,0,0.63,0.0,0.315,1,0
chr11|83673927|84245771|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.06,0.0,0.03,1,0,0.0,0.0,0.0,0,0,0.28,0.0,0.14,1,0
chr11|84865599|84996409|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr5|167922319|167946306|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.06,0.03,1,0,0.0,0.0,0.0,0,0,0.124,0.348,0.236,1,1
chr5|167944819|167946306|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.06,0.03,1,0,0.256,0.0,0.128,1,0,0.256,0.348,0.302,1,1
chr5|167927595|167946306|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.06,0.03,1,0,0.284,0.0,0.142,1,0,0.284,0.348,0.316,1,1
chr5|167933726|167946306|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.06,0.03,1,0,0.0,0.0,0.0,0,0,0.0,0.348,0.174,1,0
chr5|167933025|167946306|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.06,0.03,1,0,0.0,0.0,0.0,0,0,0.266,0.348,0.307,1,1
chr5|167921554|167946306|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.06,0.03,1,0,0.0,0.0,0.0,0,0,0.284,0.348,0.316,1,1
chr5|167937585|167946306|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.06,0.03,1,0,0.0,0.0,0.0,0,0,0.0,0.348,0.174,1,0
chr4|95506715|95589374|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.3,0.0,0.15,1,0,0.3,0.0,0.15,1,0,0.606,0.0,0.303,1,0,0.606,0.0,0.303,1,0
chr18|47753562|47765075|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.2,0.1,1,0,0.0,0.2,0.1,1,0
chr11|75110561|75111868|+,BS,0.0,0.47,0.235,1,0,0.0,0.47,0.235,1,0,0.0,0.788,0.394,1,0,0.348,0.788,0.568,1,1,0.262,0.718,0.49,1,1,0.556,0.718,0.637,1,1
chr11|75110561|75112777|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.348,0.0,0.174,1,0,0.262,0.0,0.131,1,0,0.556,0.0,0.278,1,0
chr11|75110561|75115251|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.348,0.0,0.174,1,0,0.262,0.0,0.131,1,0,0.556,0.0,0.278,1,0
chr7|38869853|38948791|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.072,0.036,1,0,0.0,0.0,0.0,0,0,0.0,0.406,0.203,1,0
chr8|140818375|140922544|-,BS,0.0,0.0,0.0,0,0,0.75,0.0,0.375,1,0,0.0,0.0,0.0,0,0,0.3,0.0,0.15,1,0,0.0,0.0,0.0,0,0,0.15,0.0,0.075,1,0
chr8|141449150|141467843|-,BS,0.38,0.0,0.19,1,0,0.38,0.0,0.19,1,0,0.752,0.0,0.376,1,0,0.752,0.0,0.376,1,0,0.604,0.0,0.302,1,0,0.604,0.0,0.302,1,0
chr7|6838567|6861995|-,BS,0.41,0.0,0.205,1,0,0.41,0.0,0.205,1,0,0.744,0.0,0.372,1,0,0.744,0.0,0.372,1,0,0.372,0.334,0.353,1,1,0.372,0.334,0.353,1,1
chr5|863849|870690|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr8|27142402|27151827|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr19|48283981|48287939|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.436,0.218,1,0,0.0,0.436,0.218,1,0,0.066,0.718,0.392,1,1,0.066,0.718,0.392,1,1
chr19|48284364|48287939|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.436,0.218,1,0,0.0,0.436,0.218,1,0,0.0,0.718,0.359,1,0,0.0,0.718,0.359,1,0
chr19|48284120|48287939|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.436,0.218,1,0,0.0,0.436,0.218,1,0,0.0,0.718,0.359,1,0,0.0,0.718,0.359,1,0
chr1|24996610|24999772|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr14|55604087|55607081|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.08,0.04,1,0,0.0,0.0,0.0,0,0,0.0,0.224,0.112,1,0
chr8|23305192|23315160|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.2,0.1,1,0
chr18|44584605|44593490|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr18|44593391|44595971|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.03,0.015,1,0,0.0,0.03,0.015,1,0
chr15|63084839|63136830|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.202,0.0,0.101,1,0
chr15|63044503|63136830|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr12|56335781|56347807|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chrX|77385244|77392487|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.024,0.012,1,0
chrX|77385244|77393380|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.212,0.106,1,0,0.0,0.212,0.106,1,0
chr17|40179635|40189903|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr16|28944231|28947522|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr7|50657764|50800065|-,BS,0.58,0.0,0.29,1,0,0.58,0.0,0.29,1,0,0.832,0.0,0.416,1,0,0.832,0.0,0.416,1,0,0.486,0.0,0.243,1,0,0.486,0.0,0.243,1,0
chr17|6926368|6927169|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|95427639|95447206|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.398,0.199,1,0
chr10|5029966|5034105|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr15|85191120|85196930|-,BS,0.05,0.0,0.025,1,0,0.05,0.32,0.185,1,1,0.62,0.0,0.31,1,0,0.62,0.728,0.674,1,1,0.584,0.0,0.292,1,0,0.584,0.448,0.516,1,1
chr5|179134132|179158642|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.25,0.454,0.352,1,1,0.25,0.454,0.352,1,1
chr5|179135239|179158642|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.568,0.0,0.284,1,0,0.568,0.0,0.284,1,0,0.612,0.454,0.533,1,1,0.612,0.454,0.533,1,1
chr10|124640190|124641183|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.294,0.147,1,0
chr10|124640190|124648239|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|127486633|127505094|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
chr10|127486633|127503699|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.152,0.076,1,0
chr19|9449169|9466397|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.432,0.216,1,0,0.0,0.432,0.216,1,0,0.0,0.716,0.358,1,0,0.0,0.716,0.358,1,0
chr19|9466332|9475624|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.22,0.0,0.11,1,0,0.22,0.0,0.11,1,0,0.598,0.0,0.299,1,0,0.598,0.0,0.299,1,0
chr19|9468503|9475624|+,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.3,0.0,0.15,1,0,0.3,0.0,0.15,1,0,0.592,0.0,0.296,1,0,0.592,0.0,0.296,1,0
chr17|43513265|43553092|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.444,0.222,1,0,0.0,0.444,0.222,1,0,0.0,0.528,0.264,1,0,0.0,0.528,0.264,1,0
chrX|135747708|135757255|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.182,0.091,1,0,0.0,0.182,0.091,1,0
chr1|202729542|202777549|-,BS,0.28,0.0,0.14,1,0,0.28,0.0,0.14,1,0,0.712,0.0,0.356,1,0,0.712,0.0,0.356,1,0,0.624,0.0,0.312,1,0,0.624,0.092,0.358,1,1
chr11|6416354|6422918|-,BS,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
